property_id,property_type,property_subtype,price,price_type,living_area_m2,bedrooms,bathrooms,address,postal_code,city,latitude,longitude,building_year,state_of_the_building,furnished,has_garage,parking_count,kitchen_equipped,has_elevator,facades,floors_total,has_garden,garden_area_m2,has_terrace,total_area_m2,epc_score,region,province,nearby_city,km_from_nearby_city,is_nearby_city_prestigious,floor_number,property_url
https://immovlan.be/en/detail/apartment/for-sale/8670/sint-idesbald/rbv82599,Apartment,apartment,701500.0,sell,132.0,2.0,2.0,Strandlaan 154,8670,sint-idesbald,51.1049163,2.6170985,2026.0,New,,1.0,,,1.0,,2.0,0.0,,1.0,,,Flanders,West Flanders,De Panne,1.8,1.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/8670/sint-idesbald/rbv82599
https://immovlan.be/en/detail/residence/for-sale/9810/nazareth/rbv80066,House,residence,159000.0,sell,117.0,2.0,,Nederbosstraat 80,9810,nazareth,50.968131,3.6449097999999998,1960.0,To be renovated,0.0,,,,,3.0,2.0,1.0,330.0,0.0,330.0,F,Flanders,East Flanders,Gent,10.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/9810/nazareth/rbv80066
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbv50178,House,residence,650000.0,sell,311.0,3.0,2.0,Guilleminlaan 199,9500,geraardsbergen,50.7683977,3.8912607,1967.0,Normal,0.0,1.0,,,,4.0,3.0,1.0,665.0,1.0,1130.0,D,Flanders,East Flanders,Alost,21.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rbv50178
https://immovlan.be/en/detail/residence/for-sale/7320/bernissart/vbe32250,House,residence,350000.0,sell,247.0,5.0,2.0,,7320,bernissart,50.4824696,3.6459245,1938.0,Normal,0.0,1.0,1.0,Fully equipped,0.0,2.0,,1.0,,1.0,510.0,D,Wallonia,Hainaut,Mons,21.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/7320/bernissart/vbe32250
https://immovlan.be/en/detail/residence/for-sale/7090/hennuyeres/vbe27312,House,residence,20000.0,sell,110.0,2.0,1.0,,7090,hennuyeres,50.63843,4.1696,,,,1.0,1.0,,,4.0,,1.0,,0.0,565.0,G,Wallonia,Hainaut,La Louvière,17.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/7090/hennuyeres/vbe27312
https://immovlan.be/en/detail/triplex/for-sale/6850/paliseul/vbe33766,Apartment,triplex,255900.0,sell,141.0,3.0,1.0,Rue de la Station 102,6850,paliseul,49.8960983,5.1190822,2025.0,New,0.0,,,Fully equipped,0.0,3.0,,,,1.0,,,Wallonia,Luxembourg,Arlon,55.4,0.0,,https://immovlan.be/en/detail/triplex/for-sale/6850/paliseul/vbe33766
https://immovlan.be/en/detail/residence/for-sale/4820/dison/vbe17640,House,residence,219000.0,sell,94.0,2.0,1.0,Cité du Husquet 24,4820,dison,50.6086091,5.8452981,,To be renovated,,1.0,1.0,,0.0,,,1.0,,0.0,116.0,G,Wallonia,Liège,Verviers,2.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/4820/dison/vbe17640
https://immovlan.be/en/detail/villa/for-sale/9700/oudenaarde/rbv94957,House,villa,595000.0,sell,350.0,4.0,1.0,Ommegangstraat 7,9700,oudenaarde,50.8357911,3.6176827,,Normal,,1.0,3.0,Fully equipped,0.0,4.0,,1.0,,1.0,1726.0,D,Flanders,East Flanders,Waregem,14.8,0.0,,https://immovlan.be/en/detail/villa/for-sale/9700/oudenaarde/rbv94957
https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbe36200,House,residence,30000.0,sell,198.0,3.0,3.0,Rue Arthur Decoux 8,6030,marchienne-au-pont,50.4174416,4.4324017,1920.0,Normal,,,,Fully equipped,0.0,2.0,4.0,,,,70.0,C,Wallonia,Hainaut,Charleroi,1.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbe36200
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbw20319,House,residence,535000.0,sell,177.0,4.0,2.0,Spijkstraat 91-93,9000,gent,51.0592439,3.7427355,2026.0,New,0.0,,,Super equipped,0.0,2.0,3.0,1.0,85.0,1.0,155.0,,Flanders,East Flanders,Gent,1.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbw20319
https://immovlan.be/en/detail/apartment/for-sale/5020/temploux/vbe36252,Apartment,apartment,295000.0,sell,97.0,2.0,1.0,des Rys,5020,temploux,50.4801349,4.7510797,2026.0,New,,,,,,,1.0,,,,,,Wallonia,Namur,Namur,8.4,0.0,0.0,https://immovlan.be/en/detail/apartment/for-sale/5020/temploux/vbe36252
https://immovlan.be/en/detail/chalet/for-sale/6666/wibrin/vbe30928,House,chalet,399000.0,sell,86.0,3.0,2.0,Petite Mormont 13,6666,wibrin,50.1503963,5.7207014,,Excellent,1.0,,,Fully equipped,,4.0,,1.0,,1.0,5370.0,G,Wallonia,Luxembourg,Verviers,49.8,0.0,,https://immovlan.be/en/detail/chalet/for-sale/6666/wibrin/vbe30928
https://immovlan.be/en/detail/apartment/for-sale/3530/houthalen-helchteren/rbv06858,Apartment,apartment,239000.0,sell,120.0,3.0,1.0,Grote Baan 377 3.1,3530,houthalen-helchteren,51.0555634,5.3819886,1969.0,,,1.0,1.0,,1.0,,,0.0,,1.0,,B,Flanders,Limburg,Genk,12.9,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/3530/houthalen-helchteren/rbv06858
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbw17454,Apartment,apartment,385000.0,sell,108.0,2.0,1.0,Korenhof 16,3550,heusden-zolder,51.01936,5.307933,2014.0,Normal,0.0,,,,1.0,4.0,,,,1.0,,B,Flanders,Limburg,Hasselt,10.0,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbw17454
https://immovlan.be/en/detail/bungalow/for-sale/7712/herseaux/vbe07429,House,bungalow,279000.0,sell,162.0,,1.0,,7712,herseaux,50.722568,3.2326156,1975.0,,,1.0,1.0,,0.0,4.0,,1.0,,1.0,571.0,E,Wallonia,Hainaut,Mouscron,2.7,0.0,,https://immovlan.be/en/detail/bungalow/for-sale/7712/herseaux/vbe07429
https://immovlan.be/en/detail/residence/for-sale/4480/hermalle-sous-huy/vbe29849,House,residence,499000.0,sell,194.0,4.0,2.0,,4480,hermalle-sous-huy,50.5591378,5.3619152,2022.0,Excellent,0.0,1.0,1.0,Super equipped,0.0,4.0,3.0,1.0,650.0,1.0,804.0,A+,Wallonia,Liège,Liège,17.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/4480/hermalle-sous-huy/vbe29849
https://immovlan.be/en/detail/apartment/for-sale/7140/morlanwelz/vbd54603,Apartment,apartment,229000.0,sell,97.0,,,CHAUSSÉE DE MARIEMONT 13,7140,morlanwelz,50.45383,4.23538,,Normal,,1.0,,,1.0,,,0.0,,1.0,,B,Wallonia,Hainaut,La Louvière,4.4,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/7140/morlanwelz/vbd54603
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe35029,Apartment,apartment,585000.0,sell,150.0,3.0,2.0,Rue Gabrielle 82,1180,ukkel,50.8130551,4.3601464,1989.0,Normal,0.0,1.0,1.0,Fully equipped,1.0,2.0,5.0,,,1.0,,C,Brussels,Brussels Capital Region,Uccle,2.0,1.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe35029
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbe02113,Apartment,apartment,49000.0,sell,30.0,1.0,1.0,Rue des Célestines 18,4000,liege,50.6413475,5.5687236,,Normal,,,,Fully equipped,0.0,,,,,0.0,,G,Wallonia,Liège,Liège,1.2,0.0,,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbe02113
https://immovlan.be/en/detail/residence/for-sale/2275/wechelderzande/rbw26215,House,residence,567360.0,sell,207.0,3.0,1.0,Oostmalsebaan 37,2275,wechelderzande,51.26519,4.783281,,Normal,0.0,,,,0.0,4.0,2.0,1.0,157.0,1.0,,,Flanders,Antwerp,Turnhout,12.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/2275/wechelderzande/rbw26215
https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbo80877,House,residence,649000.0,sell,384.0,3.0,2.0,Kasseide 28,9400,ninove,50.79259022,4.05251674,,Excellent,0.0,,,Fully equipped,0.0,,,1.0,3259.0,1.0,,D,Flanders,East Flanders,Alost,16.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbo80877
https://immovlan.be/en/detail/residence/for-sale/2310/rijkevorsel/rbv95595,House,residence,504000.0,sell,201.0,4.0,2.0,Hoogstraatsesteenweg 16 18,2310,rijkevorsel,51.351217,4.7603193,2025.0,New,0.0,,,Super equipped,1.0,3.0,1.0,1.0,,1.0,111.0,,Flanders,Antwerp,Turnhout,13.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/2310/rijkevorsel/rbv95595
https://immovlan.be/en/detail/penthouse/for-sale/1120/neder-over-heembeek/vbe26885,Apartment,penthouse,249000.0,sell,76.0,2.0,1.0,Rue du Général Biebuyck 36,1120,neder-over-heembeek,50.889651,4.3821923,1991.0,To be renovated,0.0,1.0,1.0,,1.0,2.0,4.0,0.0,,1.0,,G,Brussels,Brussels Capital Region,Bruxelles,4.9,0.0,4.0,https://immovlan.be/en/detail/penthouse/for-sale/1120/neder-over-heembeek/vbe26885
https://immovlan.be/en/detail/residence/for-sale/4540/amay/vbd97469,House,residence,20000.0,sell,110.0,2.0,1.0,Rue Wéhairon 3,4540,amay,50.5438313,5.3075009,,To be renovated,0.0,1.0,1.0,Partially equipped,0.0,3.0,1.0,1.0,,1.0,357.0,G,Wallonia,Liège,Liège,21.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/4540/amay/vbd97469
https://immovlan.be/en/detail/residence/for-sale/5030/ernage/vba79424,House,residence,495000.0,sell,173.0,5.0,2.0,,5030,ernage,50.59525,4.67689,2011.0,Normal,0.0,,,,0.0,2.0,,1.0,,1.0,280.0,B,Wallonia,Namur,Namur,19.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/5030/ernage/vba79424
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw17400,Apartment,apartment,495000.0,sell,68.0,1.0,1.0,Rue des M?l?zes 67,1050,elsene,50.8201621,4.362727,2026.0,New,,,,,,2.0,,,,1.0,,,Brussels,Brussels Capital Region,Uccle,2.7,1.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw17400
https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbw13298,House,residence,566000.0,sell,166.0,3.0,2.0,Tennisstraat,9050,gentbrugge,51.0308552,3.7674868,,New,0.0,,,Super equipped,1.0,2.0,2.0,1.0,,1.0,167.0,,Flanders,East Flanders,Gent,4.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbw13298
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/rbw01632,House,residence,155000.0,sell,,2.0,1.0,Rue du Coucou 34,6040,jumet,50.42972835,4.42348186,,Normal,0.0,,,,0.0,2.0,,1.0,,0.0,,C,Wallonia,Hainaut,Charleroi,2.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/rbw01632
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbw18188,House,residence,425000.0,sell,180.0,3.0,1.0,Du Chastellei 5,2170,merksem,51.24965,4.453991,,Normal,0.0,1.0,1.0,,0.0,2.0,,,,1.0,125.0,C,Flanders,Antwerp,Antwerpen,4.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbw18188
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbi29435,Apartment,apartment,1625000.0,sell,125.0,3.0,3.0,Lispannelaan 33 3,8300,knokke-heist,51.34635,3.28586,1948.0,,,1.0,,Fully equipped,0.0,,3.0,,,,,D,Flanders,West Flanders,Knokke-Heist,0.4,1.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbi29435
https://immovlan.be/en/detail/mixed-building/for-sale/4500/huy/vbd22169,House,mixed-building,499000.0,sell,,7.0,4.0,,4500,huy,50.5186775,5.2396514,,Normal,,,,,,2.0,,1.0,,,,C,Wallonia,Liège,Namur,26.9,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/4500/huy/vbd22169
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbe25061,House,residence,259000.0,sell,85.0,2.0,1.0,Avenue des Marteleurs 40,4100,seraing,50.5833496,5.4858857,1967.0,To renovate,0.0,1.0,1.0,,0.0,3.0,1.0,1.0,550.0,0.0,681.0,E,Wallonia,Liège,Liège,8.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbe25061
https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbw19347,House,residence,335000.0,sell,111.0,3.0,1.0,Kesselsesteenweg 43,2500,lier,51.13092,4.58827,1932.0,Normal,0.0,,,,0.0,2.0,,1.0,59.0,1.0,158.0,B,Flanders,Antwerp,Malines,14.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbw19347
https://immovlan.be/en/detail/residence/for-sale/4651/battice/vbe34801,House,residence,430000.0,sell,171.0,2.0,1.0,Bois de Herve 58A,4651,battice,50.6109195,5.779297,,,,1.0,2.0,,,3.0,,,,1.0,2300.0,C,Wallonia,Liège,Verviers,6.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/4651/battice/vbe34801
https://immovlan.be/en/detail/residence/for-sale/5060/sambreville/vbe22392,House,residence,199000.0,sell,159.0,3.0,1.0,Rue Docteur Severin 65,5060,sambreville,50.465089,4.6210349,1980.0,To be renovated,,,,,0.0,3.0,3.0,1.0,563.0,1.0,688.0,F,Wallonia,Namur,Charleroi,13.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/5060/sambreville/vbe22392
https://immovlan.be/en/detail/residence/for-sale/7110/strepy-bracquegnies/rbw25627,House,residence,175000.0,sell,196.0,2.0,1.0,,7110,strepy-bracquegnies,50.48055,4.12,,Normal,0.0,,,,0.0,2.0,,1.0,120.0,1.0,250.0,D,Wallonia,Hainaut,La Louvière,4.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/7110/strepy-bracquegnies/rbw25627
https://immovlan.be/en/detail/penthouse/for-sale/8670/koksijde/rbw03373,Apartment,penthouse,595000.0,sell,104.0,2.0,1.0,Koninklijke Baan 93 06.02,8670,koksijde,51.1208371,2.6363936,2016.0,Fully renovated,1.0,1.0,1.0,,1.0,,6.0,0.0,,1.0,,B,Flanders,West Flanders,De Panne,3.9,1.0,6.0,https://immovlan.be/en/detail/penthouse/for-sale/8670/koksijde/rbw03373
https://immovlan.be/en/detail/master-house/for-sale/3540/herk-de-stad/rbv60505,House,master-house,400000.0,sell,465.0,5.0,1.0,Markt 17,3540,herk-de-stad,50.9408298,5.1646284,1669.0,To be renovated,0.0,,,,0.0,3.0,,1.0,,1.0,643.0,F,Flanders,Limburg,Hasselt,11.8,0.0,,https://immovlan.be/en/detail/master-house/for-sale/3540/herk-de-stad/rbv60505
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbw18118,Apartment,apartment,349000.0,sell,49.0,1.0,1.0,Steenbokstraat 28 701,2018,antwerp,51.20707,4.426629,1925.0,Excellent,0.0,,,,1.0,2.0,7.0,,,1.0,,C,Flanders,Antwerp,Antwerpen,2.2,0.0,7.0,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbw18118
https://immovlan.be/en/detail/residence/for-sale/8020/ruddervoorde/rbv24451,House,residence,750000.0,sell,329.0,6.0,2.0,Sint-Elooisstraat 30,8020,ruddervoorde,51.0966847,3.2089137,,Excellent,,1.0,4.0,,,3.0,,1.0,,1.0,677.0,C,Flanders,West Flanders,Bruges,12.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/8020/ruddervoorde/rbv24451
https://immovlan.be/en/detail/residence/for-sale/9240/zele/rbv68900,House,residence,189000.0,sell,88.0,2.0,1.0,Elststraat 152,9240,zele,51.0741052,4.0394664,,To be renovated,,,,Fully equipped,0.0,3.0,,1.0,72.0,1.0,140.0,F,Flanders,East Flanders,Lokeren,4.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/9240/zele/rbv68900
https://immovlan.be/en/detail/cottage/for-sale/5540/hastiere/vbd66150,House,cottage,45000.0,sell,27.0,1.0,1.0,Allée des Éperviers 18,5540,hastiere,50.21472,4.77591,,Normal,1.0,,,,0.0,,,1.0,250.0,1.0,,,Wallonia,Namur,Namur,28.8,0.0,,https://immovlan.be/en/detail/cottage/for-sale/5540/hastiere/vbd66150
https://immovlan.be/en/detail/mixed-building/for-sale/6061/montignies-sur-sambre/vbd42338,House,mixed-building,379000.0,sell,,6.0,2.0,,6061,montignies-sur-sambre,50.4018544,4.4777803,,Normal,,1.0,,,,2.0,,,,,,C,Wallonia,Hainaut,Charleroi,2.6,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/6061/montignies-sur-sambre/vbd42338
https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbv81352,Apartment,apartment,795000.0,sell,,2.0,1.0,Graaf d'Ursellaan 6 1.1,8301,duinbergen,51.3405954,3.2408021,1987.0,New,,,,,1.0,,7.0,0.0,,1.0,,B,Flanders,West Flanders,Knokke-Heist,3.1,1.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbv81352
https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbe28424,House,residence,199000.0,sell,140.0,3.0,1.0,Rue Bodson 191,4030,grivegnee,50.6336167,5.6233975,1958.0,To renovate,0.0,1.0,1.0,Fully equipped,0.0,2.0,2.0,1.0,21.0,1.0,93.0,G,Wallonia,Liège,Liège,3.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbe28424
https://immovlan.be/en/detail/apartment/for-sale/9100/sint-niklaas/rbw16260,Apartment,apartment,249000.0,sell,101.0,2.0,1.0,Mercatorstraat 151 8,9100,sint-niklaas,51.1684412,4.150761,1975.0,Fully renovated,0.0,,,,1.0,,4.0,,,1.0,,B,Flanders,East Flanders,Sint-Niklaas,0.6000000000000001,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/9100/sint-niklaas/rbw16260
https://immovlan.be/en/detail/cottage/for-sale/6951/bande/vbd07680,House,cottage,185000.0,sell,170.0,5.0,,,6951,bande,50.1670102,5.41552,1920.0,,0.0,1.0,,,0.0,,,1.0,,1.0,201.0,,Wallonia,Luxembourg,Namur,51.2,0.0,,https://immovlan.be/en/detail/cottage/for-sale/6951/bande/vbd07680
https://immovlan.be/en/detail/villa/for-sale/4252/omal/vbe20093,House,villa,400000.0,sell,134.0,3.0,1.0,Rue Jules Stiernet 42,4252,omal,50.6593409,5.203184,2002.0,,0.0,1.0,1.0,,0.0,4.0,1.0,1.0,1300.0,1.0,1701.0,C,Wallonia,Liège,Sint-Truiden,17.6,0.0,,https://immovlan.be/en/detail/villa/for-sale/4252/omal/vbe20093
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbe24543,House,residence,185000.0,sell,100.0,2.0,1.0,Rue des Pampres 84,4000,liege,50.6118379,5.5568211,1950.0,To be renovated,0.0,1.0,1.0,Fully equipped,0.0,2.0,1.0,1.0,42.0,1.0,125.0,D,Wallonia,Liège,Liège,2.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbe24543
https://immovlan.be/en/detail/apartment/for-sale/4500/huy/vbe33779,Apartment,apartment,269500.0,sell,90.0,2.0,1.0,Quai de Compiègne 54 B/11,4500,huy,50.531259,5.2420524,2016.0,Excellent,0.0,,,Super equipped,1.0,2.0,4.0,,,1.0,,B,Wallonia,Liège,Liège,26.4,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/4500/huy/vbe33779
https://immovlan.be/en/detail/villa/for-sale/7063/neufvilles/vbe31626,House,villa,475000.0,sell,324.0,4.0,1.0,Grand Chemin 41,7063,neufvilles,50.5676485,3.9860439999999997,,,,1.0,2.0,,,4.0,,1.0,1745.0,1.0,2687.0,D,Wallonia,Hainaut,Mons,12.8,0.0,,https://immovlan.be/en/detail/villa/for-sale/7063/neufvilles/vbe31626
https://immovlan.be/en/detail/residence/for-sale/5620/saint-aubin/vbd52051,House,residence,175000.0,sell,160.0,2.0,1.0,Rue Auguste Boulvin 120A,5620,saint-aubin,50.2479643,4.57602593,,To be renovated,0.0,1.0,1.0,,0.0,4.0,,1.0,356.0,0.0,720.0,G,Wallonia,Namur,Charleroi,20.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/5620/saint-aubin/vbd52051
https://immovlan.be/en/detail/villa/for-sale/3680/maaseik/rbv03920,House,villa,,sell,544.0,3.0,2.0,Diestersteenweg 401,3680,maaseik,51.1006036,5.7635462,1978.0,,,1.0,2.0,,,4.0,,1.0,,1.0,3494.0,B,Flanders,Limburg,Genk,23.8,0.0,,https://immovlan.be/en/detail/villa/for-sale/3680/maaseik/rbv03920
https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbv77184,House,residence,599000.0,sell,160.0,4.0,2.0,Heistraat 15,9190,stekene,51.2147279,4.0249964,1960.0,,0.0,1.0,1.0,Super equipped,,4.0,,1.0,,1.0,1440.0,C,Flanders,East Flanders,Sint-Niklaas,9.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbv77184
https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/rbv49463,House,bungalow,339000.0,sell,74.0,2.0,1.0,Au Cou de Chasse 2,6940,durbuy,50.33840739,5.50341822,1971.0,Excellent,1.0,,,,0.0,4.0,1.0,1.0,852.0,1.0,852.0,B,Wallonia,Luxembourg,Liège,33.2,0.0,,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/rbv49463
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv43954,House,residence,95000.0,sell,110.0,2.0,1.0,Ruyffelaerekoer 26,9600,ronse,50.7505049,3.6104485,1918.0,To be renovated,,,,Partially equipped,0.0,2.0,2.0,,,1.0,80.0,,Flanders,East Flanders,Waregem,20.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv43954
https://immovlan.be/en/detail/ground-floor/for-sale/6747/chatillon/vbe18308,Apartment,ground-floor,354900.0,sell,98.0,3.0,1.0,Grand'rue 01 A01,6747,chatillon,49.6291326,5.7095483,2026.0,New,,1.0,,,1.0,,,1.0,48.0,1.0,,A+,Wallonia,Luxembourg,Arlon,9.8,0.0,,https://immovlan.be/en/detail/ground-floor/for-sale/6747/chatillon/vbe18308
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34813,Apartment,apartment,259000.0,sell,71.0,1.0,1.0,Rue Vanderkindere 210,1180,ukkel,50.8140475,4.3491795,,,,,,,,2.0,,,,1.0,,F,Brussels,Brussels Capital Region,Uccle,1.6,1.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe34813
https://immovlan.be/en/detail/studio/for-sale/5300/andenne/vbd65397,Apartment,studio,130000.0,sell,,1.0,,Place des Tilleuls 45,5300,andenne,50.48970195,5.09580211,,To be renovated,0.0,,,,0.0,2.0,,0.0,,0.0,,E,Wallonia,Namur,Namur,16.4,0.0,,https://immovlan.be/en/detail/studio/for-sale/5300/andenne/vbd65397
https://immovlan.be/en/detail/duplex/for-sale/5030/gembloux/vbe22159,Apartment,duplex,330000.0,sell,99.0,3.0,1.0,Avenue du Levant 35,5030,gembloux,50.5528705,4.7034309,,New,0.0,,,,1.0,4.0,3.0,0.0,,1.0,,A,Wallonia,Namur,Namur,15.0,0.0,3.0,https://immovlan.be/en/detail/duplex/for-sale/5030/gembloux/vbe22159
https://immovlan.be/en/detail/residence/for-sale/5660/petigny/vbe27184,House,residence,50000.0,sell,37.0,1.0,,Le Caillou d'Eau 132,5660,petigny,50.0599928,4.5215729,,,0.0,,,,0.0,,,0.0,,1.0,300.0,,Wallonia,Namur,Charleroi,39.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/5660/petigny/vbe27184
https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60178,Apartment,apartment,186295.0,sell,49.0,1.0,,,5590,ciney,50.2956773,5.1008307,2026.0,New,0.0,1.0,,Super equipped,1.0,,3.0,0.0,,0.0,,,Wallonia,Namur,Namur,25.2,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbb60178
https://immovlan.be/en/detail/residence/for-sale/4550/nandrin/vbe30832,House,residence,489000.0,sell,195.0,2.0,1.0,Rue des Martyrs 16,4550,nandrin,50.5089671,5.4292731,1998.0,Excellent,0.0,1.0,1.0,Fully equipped,0.0,4.0,1.0,1.0,1800.0,1.0,2014.0,D,Wallonia,Liège,Liège,17.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/4550/nandrin/vbe30832
https://immovlan.be/en/detail/loft/for-sale/9550/herzele/rbv95001,Apartment,loft,665000.0,sell,311.0,3.0,1.0,solleveld 37 4,9550,herzele,50.88205,3.890347,1925.0,,0.0,1.0,,,1.0,2.0,2.0,0.0,,1.0,,B,Flanders,East Flanders,Alost,12.2,0.0,1.0,https://immovlan.be/en/detail/loft/for-sale/9550/herzele/rbv95001
https://immovlan.be/en/detail/residence/for-sale/7370/elouges/vbe35782,House,residence,79900.0,sell,102.0,1.0,,,7370,elouges,50.4025947,3.7522644,,To be renovated,0.0,,,,0.0,3.0,,1.0,,,,G,Wallonia,Hainaut,Mons,15.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/7370/elouges/vbe35782
https://immovlan.be/en/detail/villa/for-sale/1170/watermaal-bosvoorde/vbe33049,House,villa,850000.0,sell,415.0,5.0,2.0,,1170,watermaal-bosvoorde,50.800919,4.414715,1953.0,Excellent,0.0,1.0,1.0,Super equipped,0.0,4.0,1.0,1.0,200.0,1.0,525.0,F,Brussels,Brussels Capital Region,Bruxelles,7.1,0.0,,https://immovlan.be/en/detail/villa/for-sale/1170/watermaal-bosvoorde/vbe33049
https://immovlan.be/en/detail/bungalow/for-sale/9250/waasmunster/rbw02278,House,bungalow,935000.0,sell,463.0,5.0,,Berkenlaan 1,9250,waasmunster,51.11953,4.083114,1971.0,Normal,0.0,1.0,2.0,,0.0,4.0,,1.0,,1.0,1822.0,C,Flanders,East Flanders,Lokeren,6.5,0.0,,https://immovlan.be/en/detail/bungalow/for-sale/9250/waasmunster/rbw02278
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe21135,Apartment,apartment,99000.0,sell,31.0,,1.0,AVENUE DOCTEUR ZAMENHOF 2,1070,anderlecht,50.82912,4.30866,1967.0,To be renovated,,,,,1.0,1.0,20.0,0.0,,1.0,,C,Brussels,Brussels Capital Region,Uccle,3.7,1.0,16.0,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe21135
